,Length of Human Path,Length of Shortest Path,Ratio of Human to Shortest Path
45352,5,3.0,1.6666666666666667
45353,4,3.0,1.3333333333333333
45354,4,3.0,1.3333333333333333
45355,8,2.0,4.0
45356,2,2.0,1.0
45357,8,3.0,2.6666666666666665
45358,6,3.0,2.0
45359,5,4.0,1.25
45360,3,3.0,1.0
45361,4,4.0,1.0
45362,6,4.0,1.5
45363,4,4.0,1.0
45364,5,3.0,1.6666666666666667
45365,5,3.0,1.6666666666666667
45366,5,3.0,1.6666666666666667
45367,4,3.0,1.3333333333333333
45368,6,4.0,1.5
45369,6,4.0,1.5
45370,5,4.0,1.25
45371,8,5.0,1.6
45372,6,5.0,1.2
45373,7,5.0,1.4
45374,8,5.0,1.6
45375,6,4.0,1.5
45376,6,4.0,1.5
45377,7,4.0,1.75
45378,8,6.0,1.3333333333333333
45379,5,5.0,1.0
45380,6,5.0,1.2
45381,9,3.0,3.0
45382,5,3.0,1.6666666666666667
45383,5,3.0,1.6666666666666667
45384,8,4.0,2.0
45385,6,4.0,1.5
45386,5,4.0,1.25
45387,6,4.0,1.5
45388,5,4.0,1.25
45389,7,3.0,2.3333333333333335
45390,9,4.0,2.25
45391,5,4.0,1.25
45392,6,4.0,1.5
45393,7,4.0,1.75
45394,5,4.0,1.25
45395,6,4.0,1.5
45396,7,4.0,1.75
45397,9,4.0,2.25
45398,7,3.0,2.3333333333333335
45399,5,5.0,1.0
45400,5,5.0,1.0
45401,8,3.0,2.6666666666666665
45402,4,3.0,1.3333333333333333
45403,5,5.0,1.0
45404,8,6.0,1.3333333333333333
45405,7,6.0,1.1666666666666667
45406,6,5.0,1.2
45407,5,3.0,1.6666666666666667
45408,5,3.0,1.6666666666666667
45409,16,4.0,4.0
45410,4,4.0,1.0
45411,4,4.0,1.0
45412,8,3.0,2.6666666666666665
45413,6,3.0,2.0
45414,7,3.0,2.3333333333333335
45415,5,3.0,1.6666666666666667
45416,6,3.0,2.0
45417,6,4.0,1.5
45418,4,4.0,1.0
45419,5,4.0,1.25
45420,9,4.0,2.25
45421,6,4.0,1.5
45422,4,4.0,1.0
45423,4,4.0,1.0
45424,5,4.0,1.25
45425,23,4.0,5.75
45426,8,4.0,2.0
45427,5,4.0,1.25
45428,5,5.0,1.0
45429,4,4.0,1.0
45430,5,4.0,1.25
45431,5,3.0,1.6666666666666667
45432,4,4.0,1.0
45433,4,4.0,1.0
45434,9,4.0,2.25
45435,4,4.0,1.0
45436,8,5.0,1.6
45437,13,5.0,2.6
45438,3,3.0,1.0
45439,8,4.0,2.0
45440,5,4.0,1.25
45441,3,3.0,1.0
45442,6,4.0,1.5
45443,6,4.0,1.5
45444,4,4.0,1.0
45445,5,4.0,1.25
45446,6,4.0,1.5
45447,5,4.0,1.25
45448,3,3.0,1.0
45449,4,3.0,1.3333333333333333
45450,11,4.0,2.75
45451,6,4.0,1.5
45452,4,4.0,1.0
45453,5,4.0,1.25
45454,4,4.0,1.0
45455,11,4.0,2.75
45456,7,4.0,1.75
45457,5,3.0,1.6666666666666667
45458,7,4.0,1.75
45459,7,4.0,1.75
45460,8,4.0,2.0
45461,4,3.0,1.3333333333333333
45462,9,4.0,2.25
45463,8,4.0,2.0
45464,6,4.0,1.5
45465,4,4.0,1.0
45466,5,4.0,1.25
45467,6,4.0,1.5
45468,5,4.0,1.25
45469,4,4.0,1.0
45470,3,3.0,1.0
45471,18,4.0,4.5
45472,22,4.0,5.5
45473,8,4.0,2.0
45474,9,4.0,2.25
45475,7,4.0,1.75
45476,10,4.0,2.5
45477,8,5.0,1.6
45478,6,5.0,1.2
45479,8,5.0,1.6
45480,6,5.0,1.2
45481,9,4.0,2.25
45482,5,4.0,1.25
45483,5,4.0,1.25
45484,5,4.0,1.25
45485,12,4.0,3.0
45486,5,4.0,1.25
45487,5,5.0,1.0
45488,7,5.0,1.4
45489,4,4.0,1.0
45490,8,3.0,2.6666666666666665
45491,4,4.0,1.0
45492,3,3.0,1.0
45493,9,3.0,3.0
45494,3,3.0,1.0
45495,4,3.0,1.3333333333333333
45496,6,3.0,2.0
45497,3,3.0,1.0
45498,8,6.0,1.3333333333333333
45499,10,6.0,1.6666666666666667
45500,8,5.0,1.6
45501,5,4.0,1.25
45502,7,5.0,1.4
45503,7,5.0,1.4
45504,9,5.0,1.8
45505,9,5.0,1.8
45506,6,5.0,1.2
45507,5,3.0,1.6666666666666667
45508,4,3.0,1.3333333333333333
45509,7,4.0,1.75
45510,8,4.0,2.0
45511,5,4.0,1.25
45512,9,4.0,2.25
45513,6,4.0,1.5
45514,7,4.0,1.75
45515,7,4.0,1.75
45516,6,4.0,1.5
45517,6,4.0,1.5
45518,11,5.0,2.2
45519,5,4.0,1.25
45520,8,5.0,1.6
45521,6,5.0,1.2
45522,5,5.0,1.0
45523,8,5.0,1.6
45524,7,5.0,1.4
45525,2,2.0,1.0
45526,8,5.0,1.6
45527,11,4.0,2.75
45528,7,4.0,1.75
45529,7,4.0,1.75
45530,9,4.0,2.25
45531,7,4.0,1.75
45532,7,4.0,1.75
45533,6,4.0,1.5
45534,5,4.0,1.25
45535,6,4.0,1.5
45536,6,4.0,1.5
45537,4,4.0,1.0
45538,15,4.0,3.75
45539,6,4.0,1.5
45540,6,4.0,1.5
45541,5,4.0,1.25
45542,6,4.0,1.5
45543,5,4.0,1.25
45544,6,4.0,1.5
45545,6,4.0,1.5
45546,6,4.0,1.5
45547,6,4.0,1.5
45548,4,4.0,1.0
45549,6,5.0,1.2
45550,5,4.0,1.25
45551,8,4.0,2.0
45552,6,3.0,2.0
45553,5,3.0,1.6666666666666667
45554,5,3.0,1.6666666666666667
45555,8,4.0,2.0
45556,5,5.0,1.0
45557,5,4.0,1.25
45558,5,4.0,1.25
45559,6,5.0,1.2
45560,6,5.0,1.2
45561,4,4.0,1.0
45562,15,4.0,3.75
45563,8,4.0,2.0
45564,6,4.0,1.5
45565,7,5.0,1.4
45566,6,4.0,1.5
45567,14,3.0,4.666666666666667
45568,4,3.0,1.3333333333333333
45569,19,4.0,4.75
45570,10,4.0,2.5
45571,8,4.0,2.0
45572,5,3.0,1.6666666666666667
45573,6,4.0,1.5
45574,3,3.0,1.0
45575,5,4.0,1.25
45576,8,4.0,2.0
45577,5,4.0,1.25
45578,8,4.0,2.0
45579,11,4.0,2.75
45580,5,4.0,1.25
45581,9,5.0,1.8
45582,5,5.0,1.0
45583,8,4.0,2.0
45584,7,4.0,1.75
45585,7,4.0,1.75
45586,6,3.0,2.0
45587,11,4.0,2.75
45588,9,4.0,2.25
45589,13,4.0,3.25
45590,6,4.0,1.5
45591,7,4.0,1.75
45592,7,4.0,1.75
45593,16,4.0,4.0
45594,5,4.0,1.25
45595,5,4.0,1.25
45596,8,4.0,2.0
45597,8,4.0,2.0
45598,8,4.0,2.0
45599,7,4.0,1.75
45600,12,5.0,2.4
45601,4,4.0,1.0
45602,5,4.0,1.25
45603,7,5.0,1.4
45604,4,4.0,1.0
45605,7,4.0,1.75
45606,7,4.0,1.75
45607,7,4.0,1.75
45608,3,3.0,1.0
45609,6,4.0,1.5
45610,6,4.0,1.5
45611,10,4.0,2.5
45612,7,4.0,1.75
45613,5,4.0,1.25
45614,6,3.0,2.0
45615,8,4.0,2.0
45616,8,4.0,2.0
45617,7,4.0,1.75
45618,7,4.0,1.75
45619,4,4.0,1.0
45620,5,4.0,1.25
45621,14,4.0,3.5
45622,12,3.0,4.0
45623,5,3.0,1.6666666666666667
45624,3,3.0,1.0
45625,6,3.0,2.0
45626,5,4.0,1.25
45627,10,4.0,2.5
45628,14,4.0,3.5
45629,9,4.0,2.25
45630,5,4.0,1.25
45631,6,4.0,1.5
45632,8,4.0,2.0
45633,8,4.0,2.0
45634,9,4.0,2.25
45635,5,3.0,1.6666666666666667
45636,4,3.0,1.3333333333333333
45637,6,4.0,1.5
45638,4,4.0,1.0
45639,3,3.0,1.0
45640,4,4.0,1.0
45641,5,4.0,1.25
45642,5,4.0,1.25
45643,5,4.0,1.25
45644,5,4.0,1.25
45645,5,4.0,1.25
45646,6,4.0,1.5
45647,4,3.0,1.3333333333333333
45648,7,3.0,2.3333333333333335
45649,5,3.0,1.6666666666666667
45650,4,3.0,1.3333333333333333
45651,5,4.0,1.25
45652,6,4.0,1.5
45653,5,4.0,1.25
45654,8,4.0,2.0
45655,11,4.0,2.75
45656,5,4.0,1.25
45657,5,4.0,1.25
45658,7,4.0,1.75
45659,7,4.0,1.75
45660,9,4.0,2.25
45661,4,4.0,1.0
45662,12,5.0,2.4
45663,10,5.0,2.0
45664,9,5.0,1.8
45665,6,3.0,2.0
45666,7,4.0,1.75
45667,6,4.0,1.5
45668,5,5.0,1.0
45669,3,3.0,1.0
45670,5,3.0,1.6666666666666667
45671,15,3.0,5.0
45672,4,3.0,1.3333333333333333
45673,11,5.0,2.2
45674,6,4.0,1.5
45675,9,4.0,2.25
45676,5,4.0,1.25
45677,9,4.0,2.25
45678,5,4.0,1.25
45679,9,5.0,1.8
45680,4,4.0,1.0
45681,7,6.0,1.1666666666666667
45682,5,4.0,1.25
45683,5,4.0,1.25
45684,9,4.0,2.25
45685,4,4.0,1.0
45686,5,5.0,1.0
45687,10,4.0,2.5
45688,5,4.0,1.25
45689,4,4.0,1.0
45690,4,4.0,1.0
45691,4,3.0,1.3333333333333333
45692,5,4.0,1.25
45693,4,4.0,1.0
45694,7,5.0,1.4
45695,4,4.0,1.0
45696,4,4.0,1.0
45697,8,4.0,2.0
45698,8,4.0,2.0
45699,5,5.0,1.0
45700,5,5.0,1.0
45701,6,5.0,1.2
45702,28,5.0,5.6
45703,47,5.0,9.4
45704,8,5.0,1.6
45705,3,3.0,1.0
45706,3,3.0,1.0
45707,5,4.0,1.25
45708,4,4.0,1.0
45709,7,5.0,1.4
45710,6,5.0,1.2
45711,4,4.0,1.0
45712,4,3.0,1.3333333333333333
45713,3,3.0,1.0
45714,4,4.0,1.0
45715,7,4.0,1.75
45716,4,3.0,1.3333333333333333
45717,5,4.0,1.25
45718,6,3.0,2.0
45719,9,4.0,2.25
45720,4,4.0,1.0
45721,4,4.0,1.0
45722,4,4.0,1.0
45723,6,5.0,1.2
45724,8,4.0,2.0
45725,5,4.0,1.25
45726,6,4.0,1.5
45727,9,4.0,2.25
45728,5,4.0,1.25
45729,5,4.0,1.25
45730,5,4.0,1.25
45731,4,2.0,2.0
45732,3,3.0,1.0
45733,8,5.0,1.6
45734,8,4.0,2.0
45735,5,4.0,1.25
45736,5,4.0,1.25
45737,5,3.0,1.6666666666666667
45738,5,3.0,1.6666666666666667
45739,3,3.0,1.0
45740,9,5.0,1.8
45741,8,4.0,2.0
45742,9,4.0,2.25
45743,7,4.0,1.75
45744,5,4.0,1.25
45745,4,4.0,1.0
45746,7,4.0,1.75
45747,7,5.0,1.4
45748,6,5.0,1.2
45749,4,4.0,1.0
45750,5,4.0,1.25
45751,4,3.0,1.3333333333333333
45752,5,3.0,1.6666666666666667
45753,8,4.0,2.0
45754,5,4.0,1.25
45755,8,4.0,2.0
45756,9,3.0,3.0
45757,3,3.0,1.0
45758,10,5.0,2.0
45759,5,5.0,1.0
45760,6,4.0,1.5
45761,4,4.0,1.0
45762,7,4.0,1.75
45763,6,4.0,1.5
45764,6,4.0,1.5
45765,5,4.0,1.25
45766,6,4.0,1.5
45767,7,4.0,1.75
45768,5,4.0,1.25
45769,4,3.0,1.3333333333333333
45770,5,4.0,1.25
45771,8,4.0,2.0
45772,4,4.0,1.0
45773,6,4.0,1.5
45774,3,3.0,1.0
45775,6,5.0,1.2
45776,6,5.0,1.2
45777,9,5.0,1.8
45778,4,3.0,1.3333333333333333
45779,4,3.0,1.3333333333333333
45780,7,4.0,1.75
45781,9,4.0,2.25
45782,4,3.0,1.3333333333333333
45783,5,4.0,1.25
45784,4,4.0,1.0
45785,4,4.0,1.0
45786,5,4.0,1.25
45787,9,5.0,1.8
45788,8,5.0,1.6
45789,8,5.0,1.6
45790,5,5.0,1.0
45791,4,3.0,1.3333333333333333
45792,4,3.0,1.3333333333333333
45793,5,4.0,1.25
45794,9,5.0,1.8
45795,6,5.0,1.2
45796,4,4.0,1.0
45797,6,4.0,1.5
45798,5,4.0,1.25
45799,10,4.0,2.5
45800,7,3.0,2.3333333333333335
45801,5,3.0,1.6666666666666667
45802,6,3.0,2.0
45803,4,3.0,1.3333333333333333
45804,9,4.0,2.25
45805,4,3.0,1.3333333333333333
45806,9,4.0,2.25
45807,7,4.0,1.75
45808,6,4.0,1.5
45809,4,4.0,1.0
45810,5,3.0,1.6666666666666667
45811,5,3.0,1.6666666666666667
45812,4,3.0,1.3333333333333333
45813,3,3.0,1.0
45814,2,2.0,1.0
45815,8,4.0,2.0
45816,7,4.0,1.75
45817,13,4.0,3.25
45818,6,4.0,1.5
45819,8,4.0,2.0
45820,6,5.0,1.2
45821,2,2.0,1.0
45822,12,4.0,3.0
45823,3,3.0,1.0
45824,8,5.0,1.6
45825,7,4.0,1.75
45826,6,4.0,1.5
45827,4,3.0,1.3333333333333333
45828,5,5.0,1.0
45829,5,5.0,1.0
45830,5,5.0,1.0
45831,5,5.0,1.0
45832,4,4.0,1.0
45833,5,4.0,1.25
45834,5,4.0,1.25
45835,17,4.0,4.25
45836,6,4.0,1.5
45837,5,3.0,1.6666666666666667
45838,3,3.0,1.0
45839,6,4.0,1.5
45840,5,4.0,1.25
45841,6,4.0,1.5
45842,13,4.0,3.25
45843,7,4.0,1.75
45844,5,3.0,1.6666666666666667
45845,8,3.0,2.6666666666666665
45846,10,4.0,2.5
45847,4,4.0,1.0
45848,6,5.0,1.2
45849,6,5.0,1.2
45850,17,3.0,5.666666666666667
45851,8,4.0,2.0
45852,6,3.0,2.0
45853,5,3.0,1.6666666666666667
45854,3,3.0,1.0
45855,7,4.0,1.75
45856,4,4.0,1.0
45857,9,4.0,2.25
45858,4,3.0,1.3333333333333333
45859,4,2.0,2.0
45860,5,4.0,1.25
45861,7,4.0,1.75
45862,4,4.0,1.0
45863,5,5.0,1.0
45864,20,4.0,5.0
45865,7,4.0,1.75
45866,7,5.0,1.4
45867,5,5.0,1.0
45868,5,5.0,1.0
45869,5,5.0,1.0
45870,7,5.0,1.4
45871,9,4.0,2.25
45872,7,4.0,1.75
45873,3,3.0,1.0
45874,5,4.0,1.25
45875,4,4.0,1.0
45876,7,4.0,1.75
45877,5,4.0,1.25
45878,4,3.0,1.3333333333333333
45879,6,5.0,1.2
45880,9,5.0,1.8
45881,16,5.0,3.2
45882,7,5.0,1.4
45883,8,5.0,1.6
45884,10,5.0,2.0
45885,9,5.0,1.8
45886,6,3.0,2.0
45887,9,3.0,3.0
45888,4,3.0,1.3333333333333333
45889,11,3.0,3.6666666666666665
45890,4,4.0,1.0
45891,7,5.0,1.4
45892,4,4.0,1.0
45893,10,4.0,2.5
45894,8,4.0,2.0
45895,4,4.0,1.0
45896,4,4.0,1.0
45897,2,2.0,1.0
45898,5,5.0,1.0
45899,4,3.0,1.3333333333333333
45900,6,4.0,1.5
45901,5,4.0,1.25
45902,6,5.0,1.2
45903,10,3.0,3.3333333333333335
45904,4,3.0,1.3333333333333333
45905,6,3.0,2.0
45906,4,4.0,1.0
45907,4,3.0,1.3333333333333333
45908,3,3.0,1.0
45909,5,2.0,2.5
45910,2,2.0,1.0
45911,10,4.0,2.5
45912,6,4.0,1.5
45913,5,3.0,1.6666666666666667
45914,8,4.0,2.0
45915,11,5.0,2.2
45916,11,5.0,2.2
45917,7,4.0,1.75
45918,7,4.0,1.75
45919,8,4.0,2.0
45920,9,4.0,2.25
45921,4,3.0,1.3333333333333333
45922,5,4.0,1.25
45923,6,4.0,1.5
45924,5,4.0,1.25
45925,5,3.0,1.6666666666666667
45926,4,3.0,1.3333333333333333
45927,7,4.0,1.75
45928,5,4.0,1.25
45929,14,5.0,2.8
45930,10,4.0,2.5
45931,7,4.0,1.75
45932,6,4.0,1.5
45933,4,4.0,1.0
45934,4,3.0,1.3333333333333333
45935,8,4.0,2.0
45936,2,2.0,1.0
45937,8,3.0,2.6666666666666665
45938,4,3.0,1.3333333333333333
45939,3,3.0,1.0
45940,5,4.0,1.25
45941,9,4.0,2.25
45942,5,4.0,1.25
45943,4,4.0,1.0
45944,3,3.0,1.0
45945,6,4.0,1.5
45946,7,4.0,1.75
45947,14,4.0,3.5
45948,8,4.0,2.0
45949,6,4.0,1.5
45950,4,3.0,1.3333333333333333
45951,6,4.0,1.5
45952,6,4.0,1.5
45953,9,4.0,2.25
45954,4,4.0,1.0
45955,9,4.0,2.25
45956,5,5.0,1.0
45957,4,4.0,1.0
45958,6,4.0,1.5
45959,5,5.0,1.0
45960,6,4.0,1.5
45961,7,4.0,1.75
45962,4,4.0,1.0
45963,7,4.0,1.75
45964,4,4.0,1.0
45965,4,4.0,1.0
45966,7,4.0,1.75
45967,7,5.0,1.4
45968,7,4.0,1.75
45969,7,4.0,1.75
45970,4,3.0,1.3333333333333333
45971,5,4.0,1.25
45972,4,4.0,1.0
45973,9,6.0,1.5
45974,9,6.0,1.5
45975,8,6.0,1.3333333333333333
45976,9,6.0,1.5
45977,6,6.0,1.0
45978,7,6.0,1.1666666666666667
45979,7,6.0,1.1666666666666667
45980,21,5.0,4.2
45981,6,5.0,1.2
45982,3,3.0,1.0
45983,7,3.0,2.3333333333333335
45984,10,3.0,3.3333333333333335
45985,8,3.0,2.6666666666666665
45986,5,3.0,1.6666666666666667
45987,5,4.0,1.25
45988,5,4.0,1.25
45989,7,5.0,1.4
45990,6,5.0,1.2
45991,5,4.0,1.25
45992,5,3.0,1.6666666666666667
45993,5,3.0,1.6666666666666667
45994,5,3.0,1.6666666666666667
45995,5,3.0,1.6666666666666667
45996,5,4.0,1.25
45997,5,5.0,1.0
45998,4,3.0,1.3333333333333333
45999,6,4.0,1.5
46000,4,4.0,1.0
46001,5,4.0,1.25
46002,7,5.0,1.4
46003,10,5.0,2.0
46004,3,3.0,1.0
46005,3,3.0,1.0
46006,8,5.0,1.6
46007,7,4.0,1.75
46008,6,4.0,1.5
46009,5,4.0,1.25
46010,3,3.0,1.0
46011,4,4.0,1.0
46012,6,5.0,1.2
46013,7,5.0,1.4
46014,9,5.0,1.8
46015,6,5.0,1.2
46016,7,4.0,1.75
46017,4,4.0,1.0
46018,5,3.0,1.6666666666666667
46019,11,3.0,3.6666666666666665
46020,11,3.0,3.6666666666666665
46021,4,3.0,1.3333333333333333
46022,22,5.0,4.4
46023,4,4.0,1.0
46024,4,4.0,1.0
46025,7,4.0,1.75
46026,5,4.0,1.25
46027,5,4.0,1.25
46028,7,4.0,1.75
46029,5,4.0,1.25
46030,9,4.0,2.25
46031,4,4.0,1.0
46032,4,3.0,1.3333333333333333
46033,5,3.0,1.6666666666666667
46034,6,4.0,1.5
46035,5,4.0,1.25
46036,4,3.0,1.3333333333333333
46037,5,4.0,1.25
46038,4,4.0,1.0
46039,7,5.0,1.4
46040,7,4.0,1.75
46041,6,4.0,1.5
46042,3,3.0,1.0
46043,12,4.0,3.0
46044,15,5.0,3.0
46045,9,5.0,1.8
46046,10,5.0,2.0
46047,8,5.0,1.6
46048,8,5.0,1.6
46049,7,5.0,1.4
46050,7,5.0,1.4
46051,7,5.0,1.4
46052,7,5.0,1.4
46053,5,4.0,1.25
46054,6,3.0,2.0
46055,4,4.0,1.0
46056,6,3.0,2.0
46057,3,3.0,1.0
46058,4,3.0,1.3333333333333333
46059,4,4.0,1.0
46060,5,4.0,1.25
46061,5,4.0,1.25
46062,8,4.0,2.0
46063,6,4.0,1.5
46064,7,4.0,1.75
46065,5,4.0,1.25
46066,7,4.0,1.75
46067,6,4.0,1.5
46068,4,4.0,1.0
46069,7,4.0,1.75
46070,4,4.0,1.0
46071,6,4.0,1.5
46072,6,4.0,1.5
46073,4,4.0,1.0
46074,5,4.0,1.25
46075,6,3.0,2.0
46076,6,3.0,2.0
46077,4,3.0,1.3333333333333333
46078,5,3.0,1.6666666666666667
46079,8,4.0,2.0
46080,4,4.0,1.0
46081,7,3.0,2.3333333333333335
46082,5,3.0,1.6666666666666667
46083,6,4.0,1.5
46084,7,4.0,1.75
46085,4,4.0,1.0
46086,6,4.0,1.5
46087,7,4.0,1.75
46088,4,4.0,1.0
46089,7,5.0,1.4
46090,4,3.0,1.3333333333333333
46091,3,3.0,1.0
46092,10,4.0,2.5
46093,6,3.0,2.0
46094,13,4.0,3.25
46095,6,4.0,1.5
46096,6,4.0,1.5
46097,6,4.0,1.5
46098,9,3.0,3.0
46099,4,3.0,1.3333333333333333
46100,3,3.0,1.0
46101,3,3.0,1.0
46102,6,3.0,2.0
46103,3,3.0,1.0
46104,4,3.0,1.3333333333333333
46105,24,4.0,6.0
46106,5,4.0,1.25
46107,7,4.0,1.75
46108,8,4.0,2.0
46109,4,4.0,1.0
46110,5,4.0,1.25
46111,4,4.0,1.0
46112,9,4.0,2.25
46113,2,2.0,1.0
46114,3,3.0,1.0
46115,4,3.0,1.3333333333333333
46116,6,3.0,2.0
46117,5,3.0,1.6666666666666667
46118,17,4.0,4.25
46119,7,5.0,1.4
46120,5,4.0,1.25
46121,6,3.0,2.0
46122,5,4.0,1.25
46123,7,4.0,1.75
46124,14,4.0,3.5
46125,5,4.0,1.25
46126,6,4.0,1.5
46127,5,4.0,1.25
46128,4,4.0,1.0
46129,4,3.0,1.3333333333333333
46130,5,3.0,1.6666666666666667
46131,3,3.0,1.0
46132,7,5.0,1.4
46133,16,3.0,5.333333333333333
46134,6,3.0,2.0
46135,3,3.0,1.0
46136,8,4.0,2.0
46137,9,4.0,2.25
46138,8,4.0,2.0
46139,11,5.0,2.2
46140,34,5.0,6.8
46141,3,3.0,1.0
46142,6,3.0,2.0
46143,7,3.0,2.3333333333333335
46144,6,3.0,2.0
46145,4,4.0,1.0
46146,5,4.0,1.25
46147,10,4.0,2.5
46148,5,4.0,1.25
46149,4,4.0,1.0
46150,9,4.0,2.25
46151,10,4.0,2.5
46152,4,4.0,1.0
46153,6,4.0,1.5
46154,4,4.0,1.0
46155,7,4.0,1.75
46156,5,4.0,1.25
46157,8,3.0,2.6666666666666665
46158,5,5.0,1.0
46159,6,4.0,1.5
46160,7,4.0,1.75
46161,6,4.0,1.5
46162,5,4.0,1.25
46163,5,4.0,1.25
46164,5,4.0,1.25
46165,5,4.0,1.25
46166,5,4.0,1.25
46167,9,6.0,1.5
46168,8,6.0,1.3333333333333333
46169,5,4.0,1.25
46170,10,4.0,2.5
46171,7,4.0,1.75
46172,4,4.0,1.0
46173,3,3.0,1.0
46174,5,3.0,1.6666666666666667
46175,4,3.0,1.3333333333333333
46176,9,5.0,1.8
46177,6,4.0,1.5
46178,8,5.0,1.6
46179,5,5.0,1.0
46180,8,5.0,1.6
46181,9,5.0,1.8
46182,8,5.0,1.6
46183,8,5.0,1.6
46184,5,4.0,1.25
46185,4,4.0,1.0
46186,5,4.0,1.25
46187,6,4.0,1.5
46188,6,4.0,1.5
46189,9,4.0,2.25
46190,7,4.0,1.75
46191,4,4.0,1.0
46192,4,4.0,1.0
46193,8,4.0,2.0
46194,4,4.0,1.0
46195,4,4.0,1.0
46196,10,4.0,2.5
46197,6,4.0,1.5
46198,7,5.0,1.4
46199,8,5.0,1.6
46200,10,5.0,2.0
46201,5,4.0,1.25
46202,4,4.0,1.0
46203,4,4.0,1.0
46204,12,4.0,3.0
46205,7,4.0,1.75
46206,7,4.0,1.75
46207,7,4.0,1.75
46208,5,4.0,1.25
46209,6,5.0,1.2
46210,4,4.0,1.0
46211,5,4.0,1.25
46212,4,4.0,1.0
46213,8,5.0,1.6
46214,5,4.0,1.25
46215,5,4.0,1.25
46216,2,2.0,1.0
46217,5,4.0,1.25
46218,5,4.0,1.25
46219,6,4.0,1.5
46220,5,3.0,1.6666666666666667
46221,3,3.0,1.0
46222,3,3.0,1.0
46223,4,4.0,1.0
46224,4,4.0,1.0
46225,4,4.0,1.0
46226,13,4.0,3.25
46227,11,4.0,2.75
46228,4,4.0,1.0
46229,6,5.0,1.2
46230,6,4.0,1.5
46231,6,4.0,1.5
46232,5,4.0,1.25
46233,4,3.0,1.3333333333333333
46234,7,4.0,1.75
46235,5,4.0,1.25
46236,5,4.0,1.25
46237,6,5.0,1.2
46238,7,3.0,2.3333333333333335
46239,5,3.0,1.6666666666666667
46240,7,3.0,2.3333333333333335
46241,6,3.0,2.0
46242,6,4.0,1.5
46243,5,5.0,1.0
46244,6,4.0,1.5
46245,9,4.0,2.25
46246,11,4.0,2.75
46247,5,5.0,1.0
46248,12,5.0,2.4
46249,6,5.0,1.2
46250,10,5.0,2.0
46251,6,3.0,2.0
46252,11,4.0,2.75
46253,4,3.0,1.3333333333333333
46254,4,4.0,1.0
46255,5,3.0,1.6666666666666667
46256,7,4.0,1.75
46257,5,4.0,1.25
46258,5,4.0,1.25
46259,6,4.0,1.5
46260,7,5.0,1.4
46261,9,5.0,1.8
46262,7,4.0,1.75
46263,4,4.0,1.0
46264,7,4.0,1.75
46265,4,4.0,1.0
46266,33,4.0,8.25
46267,23,4.0,5.75
46268,10,4.0,2.5
46269,6,4.0,1.5
46270,13,4.0,3.25
46271,4,4.0,1.0
46272,4,4.0,1.0
46273,7,4.0,1.75
46274,8,5.0,1.6
46275,9,4.0,2.25
46276,3,2.0,1.5
46277,7,4.0,1.75
46278,4,4.0,1.0
46279,6,4.0,1.5
46280,7,4.0,1.75
46281,6,5.0,1.2
46282,5,5.0,1.0
46283,7,3.0,2.3333333333333335
46284,8,3.0,2.6666666666666665
46285,5,3.0,1.6666666666666667
46286,6,3.0,2.0
46287,12,3.0,4.0
46288,5,3.0,1.6666666666666667
46289,6,4.0,1.5
46290,6,4.0,1.5
46291,4,4.0,1.0
46292,6,5.0,1.2
46293,5,4.0,1.25
46294,13,4.0,3.25
46295,6,4.0,1.5
46296,12,4.0,3.0
46297,7,4.0,1.75
46298,8,4.0,2.0
46299,4,4.0,1.0
46300,3,3.0,1.0
46301,3,3.0,1.0
46302,6,3.0,2.0
46303,9,3.0,3.0
46304,5,3.0,1.6666666666666667
46305,6,4.0,1.5
46306,5,4.0,1.25
46307,5,4.0,1.25
46308,3,3.0,1.0
46309,19,5.0,3.8
46310,5,4.0,1.25
46311,4,4.0,1.0
46312,10,4.0,2.5
46313,4,4.0,1.0
46314,4,4.0,1.0
46315,6,4.0,1.5
46316,5,4.0,1.25
46317,6,5.0,1.2
46318,9,5.0,1.8
46319,19,5.0,3.8
46320,11,5.0,2.2
46321,4,4.0,1.0
46322,5,4.0,1.25
46323,9,5.0,1.8
46324,6,4.0,1.5
46325,3,3.0,1.0
46326,23,3.0,7.666666666666667
46327,5,3.0,1.6666666666666667
46328,10,3.0,3.3333333333333335
46329,6,3.0,2.0
46330,5,3.0,1.6666666666666667
46331,6,3.0,2.0
46332,8,3.0,2.6666666666666665
46333,6,3.0,2.0
46334,6,3.0,2.0
46335,3,3.0,1.0
46336,2,2.0,1.0
46337,3,3.0,1.0
46338,4,3.0,1.3333333333333333
46339,6,3.0,2.0
46340,12,4.0,3.0
46341,11,5.0,2.2
46342,3,3.0,1.0
46343,5,4.0,1.25
46344,6,4.0,1.5
46345,6,4.0,1.5
46346,9,4.0,2.25
46347,4,4.0,1.0
46348,5,4.0,1.25
46349,4,3.0,1.3333333333333333
46350,5,4.0,1.25
46351,7,4.0,1.75
46352,2,2.0,1.0
46353,4,4.0,1.0
46354,6,3.0,2.0
46355,6,3.0,2.0
46356,13,3.0,4.333333333333333
46357,3,3.0,1.0
46358,3,3.0,1.0
46359,4,4.0,1.0
46360,8,4.0,2.0
46361,6,4.0,1.5
46362,3,3.0,1.0
46363,11,4.0,2.75
46364,6,4.0,1.5
46365,4,4.0,1.0
46366,4,4.0,1.0
46367,5,4.0,1.25
46368,7,6.0,1.1666666666666667
